time,nb_alive,nb_infected,nb_healthy
1654,150,123,27
1655,150,123,27
1656,150,123,27
1657,150,123,27
1658,150,123,27
1659,150,123,27
1660,150,123,27
1661,150,123,27
1662,150,123,27
1663,150,123,27
1664,150,123,27
1665,150,123,27
1666,150,123,27
1667,150,123,27
1668,150,123,27
1669,150,123,27
1670,150,123,27
1671,150,123,27
1672,150,123,27
1673,150,123,27
1674,150,123,27
1675,150,123,27
1676,150,123,27
1677,150,123,27
1678,150,123,27
1679,150,123,27
1680,150,123,27
1681,150,123,27
1682,150,123,27
1683,150,123,27
1684,150,123,27
1685,150,123,27
1686,150,123,27
1687,150,123,27
1688,150,123,27
1689,150,123,27
1690,150,123,27
1691,150,123,27
1692,150,123,27
1693,150,123,27
1694,150,123,27
1695,150,125,25
1696,150,125,25
1697,150,125,25
